Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU02164,19,Male,5.11,84.5,4.4,5.2,4.2,3.59,Yes,Online,Good,Poor,No,0,Middle,4.7,B
STU02165,24,Female,6.75,69.3,6.3,2.8,5.8,2.56,Yes,Offline,Good,Average,Yes,2,Middle,6.2,A
STU02166,18,Male,5.3,67.5,8.4,6.4,1.4,2.44,Yes,Online,Average,Good,Yes,0,Middle,3.9,B
STU02167,20,Male,0.99,86.3,7.9,8.2,3.8,2.44,No,Online,Average,Good,No,0,Middle,6.4,C
STU02168,24,Non-Binary,6.45,85.7,7.1,5.2,3.6,2.57,Yes,Offline,Good,Good,No,1,Middle,4.2,A
STU02169,18,Female,4.14,68.2,7.5,6.2,2.5,2.78,Yes,Offline,Poor,Excellent,No,0,Middle,6.5,A
STU02170,22,Male,6.85,78,6.1,7.7,2.9,1.54,Yes,Offline,Good,Average,No,3,Low,7.6,B
STU02171,22,Male,5.31,80.7,7.5,8,5.1,3.05,No,Offline,Poor,Good,No,1,Middle,3.6,B
STU02172,18,Female,7.93,89.6,7.3,2.9,2.9,3.88,Yes,Offline,Poor,Average,No,1,Low,3.3,A
STU02173,19,Female,4.46,88,7.5,5.3,2.2,2.31,Yes,Hybrid,Poor,Excellent,No,2,Middle,3.7,B
STU02174,23,Male,0.97,100,6.3,6,6.5,3.15,No,Hybrid,Average,Excellent,Yes,0,High,4.7,C
STU02175,23,Female,4.44,73.3,7.1,6.3,1.3,2.62,No,Online,Average,Good,Yes,0,Middle,5.2,C
STU02176,19,Male,6.11,62.4,4.9,4.7,5,3.33,No,Hybrid,Good,Average,Yes,5,Middle,4.5,A
STU02177,21,Male,4.4,79,7.8,3.1,5,2.75,No,Hybrid,Poor,Good,No,1,Middle,3.7,B
STU02178,23,Female,4.15,89.9,8.8,6.7,3.8,3.02,Yes,Online,Poor,Good,Yes,1,Middle,3.1,A
STU02179,22,Male,8.03,69,5.6,2.1,2.1,3.77,No,Offline,Average,Average,Yes,0,Middle,3,A
STU02180,20,Male,4.78,69.6,6.9,1.5,3.6,2.66,No,Online,Poor,Excellent,Yes,0,Low,4.8,A
STU02181,19,Female,7.19,82.3,4.8,2.9,3.4,3.57,Yes,Offline,Good,Excellent,No,3,High,4.2,A
STU02182,17,Female,5.38,80.3,7.9,3.9,6.9,3.59,No,Online,Poor,Good,Yes,4,Low,3.3,A
STU02183,22,Male,2.19,92.7,6.3,5.2,2.9,2.95,No,Hybrid,Poor,Good,Yes,2,Middle,3.7,B
STU02184,20,Female,3.2,75.3,6.9,5.3,4,3.7,No,Offline,Average,Average,No,0,Middle,2.3,B
STU02185,20,Female,4.45,100,6,6.1,4.9,2.8,Yes,Offline,Good,Good,No,4,High,6.2,A
STU02186,19,Male,5.7,88.8,5.7,7.6,4.9,3.73,Yes,Online,Poor,Good,Yes,2,High,4.1,B
STU02187,20,Female,3.46,88.9,7.6,7.1,2.7,3.28,Yes,Offline,Good,Average,No,3,High,8.3,A
STU02188,19,Male,2.25,67.2,7.2,3.2,6.2,3.08,Yes,Online,Good,Poor,Yes,2,Middle,5.4,A
STU02189,23,Male,3.05,84.7,8,5.3,4.3,2.72,No,Offline,Good,Average,No,0,Middle,7.3,B
STU02190,18,Female,4.04,98.1,7.8,4.8,2.8,2.45,No,Offline,Average,Average,Yes,1,Low,5.1,A
STU02191,22,Non-Binary,3.31,77.5,5.9,2.5,5.8,2.2,No,Hybrid,Poor,Good,No,1,Middle,5.1,B
STU02192,21,Male,3.91,97.7,9,6.5,6.1,2.19,No,Offline,Good,Good,No,2,High,4.2,B
STU02193,18,Male,8.8,88,4.5,3.9,5.3,2.79,Yes,Hybrid,Poor,Good,No,1,Middle,2.5,A
STU02194,22,Female,5.64,92.2,7.7,2,7.2,3.34,No,Online,Good,Average,Yes,2,Low,5.4,A
STU02195,19,Male,3.44,84.4,7.8,5.6,4.8,3.1,Yes,Online,Good,Good,No,2,Low,4.6,A
STU02196,22,Male,5.06,90.3,8.7,5.9,4.8,2.66,No,Offline,Good,Excellent,Yes,3,Middle,4.3,A
STU02197,23,Male,8.23,62.8,5.3,5.8,3.2,2.4,No,Online,Good,Good,No,3,Low,4.6,A
STU02198,19,Female,6.37,78.7,7.4,7.3,4.6,2.74,No,Offline,Good,Excellent,No,1,Middle,4.5,A
STU02199,18,Male,4.87,75.6,5.5,3.4,6.4,2.76,No,Offline,Average,Good,No,3,Middle,3.7,B
STU02200,17,Male,2.36,81,9.6,4,2.5,2.81,No,Hybrid,Average,Good,No,0,Middle,6.3,B
STU02201,17,Female,1.68,75.9,4.2,3.6,4.9,2.71,No,Offline,Good,Poor,No,2,Low,5.6,C
STU02202,24,Female,4.39,67.8,7.2,8.1,4.5,2.96,Yes,Online,Good,Good,No,0,High,6.2,C
STU02203,24,Female,4.86,84.1,7.6,4.7,3.7,2.94,Yes,Offline,Poor,Excellent,Yes,2,Middle,4.7,A
STU02204,22,Male,1.82,83.1,6.1,4.6,4.7,2.6,No,Offline,Good,Excellent,No,1,Middle,6.2,C
STU02205,17,Female,2.4,79.9,5.9,4,3.5,3.77,Yes,Online,Average,Excellent,No,2,Middle,1.9,B
STU02206,19,Male,4.99,89.3,10,6.7,4.9,3.6,No,Offline,Poor,Average,No,2,Middle,6.2,B
STU02207,20,Male,0.64,76.4,6.3,4.2,5.4,2.76,No,Offline,Poor,Good,No,0,High,8.6,D
STU02208,19,Female,1.62,89.2,6.5,4,3.7,3.11,No,Offline,Poor,Good,No,1,High,3.2,C
STU02209,20,Male,4.97,87.6,7.4,9.2,6.5,3.18,Yes,Offline,Poor,Good,No,1,Low,3.8,B
STU02210,18,Male,6.19,71.3,6.9,5.1,3,2.85,Yes,Offline,Average,Average,No,1,Low,6.9,A
STU02211,21,Male,5.71,88.2,4.9,5.5,4.7,2.97,Yes,Hybrid,Average,Excellent,Yes,2,Middle,5,B
STU02212,20,Male,7.07,77.2,5.5,4.1,2.7,3.47,No,Offline,Good,Excellent,No,2,Low,3.9,A
STU02213,17,Male,8.23,83.5,6,2.5,3.5,3.25,No,Hybrid,Good,Good,Yes,1,High,2.8,A
STU02214,19,Non-Binary,6.87,76,6.4,5,5.2,3.36,Yes,Hybrid,Average,Average,Yes,2,Middle,2.3,A
STU02215,18,Male,4.54,93.1,7.4,5.1,2.4,3.27,No,Hybrid,Average,Average,Yes,2,Middle,3.7,A
STU02216,17,Male,9.33,84.7,6.5,7.4,6.7,2.69,Yes,Hybrid,Good,Good,No,2,Middle,5.3,A
STU02217,18,Male,8.44,53.8,6.7,5.1,2.4,3.63,Yes,Online,Average,Average,Yes,3,Middle,3.4,A
STU02218,21,Female,6.96,70.6,7.6,7.1,2.4,2.66,No,Hybrid,Good,Excellent,No,4,Low,4.5,A
STU02219,23,Female,3.45,67.5,6.6,2.1,2.1,2.85,No,Hybrid,Good,Good,No,3,High,6.1,A
STU02220,19,Male,5.88,77.2,7.3,5.1,3.7,2.35,No,Online,Average,Good,No,3,Low,3,A
STU02221,22,Female,0.89,86.8,7.6,10,3,3.34,Yes,Offline,Average,Good,No,0,High,7.5,D
STU02222,19,Male,4.42,80.7,6.8,3.4,6.6,3.74,Yes,Online,Poor,Poor,No,3,Low,5.5,A
STU02223,24,Male,0.1,62.7,6.7,7.6,5.8,2.59,Yes,Online,Poor,Excellent,Yes,0,Middle,6.6,Fail
STU02224,21,Male,4.24,58.9,8.3,5.8,1.1,2.83,No,Hybrid,Good,Good,Yes,1,Low,5.3,B
STU02225,19,Male,7.14,80,8,4.9,4.8,2.95,Yes,Hybrid,Average,Excellent,No,5,Middle,6.2,A
STU02226,24,Male,5.13,77.1,10,6.9,4.5,3.16,Yes,Offline,Poor,Good,Yes,1,Middle,4,B
STU02227,22,Female,8.32,88.1,7.7,2.5,4.9,3.88,No,Hybrid,Good,Good,No,3,Low,5.5,A
STU02228,20,Male,5.09,85.5,7.3,6.7,4.7,2.88,Yes,Online,Average,Poor,No,0,Middle,4.9,B
STU02229,18,Female,5.3,82.4,8,6.5,5.3,3.59,No,Hybrid,Poor,Good,Yes,3,Middle,6.5,A
STU02230,22,Male,4.49,93.8,7.5,6.6,4.8,3.25,No,Offline,Poor,Good,No,3,Middle,1.7,A
STU02231,17,Male,6.16,83.5,8.1,6.2,4.1,2.84,Yes,Online,Poor,Good,No,0,Middle,3.8,A
STU02232,21,Male,5.03,87.1,6.7,6.1,5.9,3.51,No,Hybrid,Average,Good,Yes,2,High,1.6,A
STU02233,20,Female,7.5,75.4,6.1,1.9,5.6,3.05,No,Online,Average,Average,No,3,Low,2.6,A
STU02234,17,Male,8.33,84,4.7,4.5,2.7,2.58,No,Offline,Good,Excellent,No,2,Low,2.7,A
STU02235,17,Female,5.85,96.9,8.2,7,4.4,3.29,Yes,Hybrid,Good,Excellent,No,3,Middle,3.1,A
STU02236,21,Male,2.86,68.9,5.3,6.2,4.5,2.85,Yes,Offline,Good,Poor,No,0,High,4.7,D
STU02237,20,Male,6.23,67.6,8.8,3.9,4.7,2.89,No,Offline,Average,Excellent,Yes,1,High,3.4,A
STU02238,23,Male,7.82,75.3,6.1,4.4,2.6,3.42,Yes,Hybrid,Poor,Average,No,5,Middle,4.1,A
STU02239,17,Male,6.41,91,5.7,5.3,3.3,2.77,Yes,Offline,Average,Good,Yes,2,High,1.3,A
STU02240,17,Male,5.7,80.5,5.9,3.6,2.3,3.15,Yes,Online,Good,Average,No,3,High,2.5,A
STU02241,20,Male,6.99,72.7,6.3,5.2,3.3,3.96,Yes,Hybrid,Average,Excellent,No,1,Middle,8,A
STU02242,19,Female,7.75,85.9,7.7,4.9,5.1,3.52,No,Online,Average,Average,No,0,Low,3.9,A
STU02243,17,Male,0.71,79.4,7.1,4.7,4.1,2.65,Yes,Hybrid,Good,Good,No,0,Middle,3.5,C
STU02244,18,Female,8.15,79.9,6.3,7,2.3,3.25,Yes,Online,Poor,Good,Yes,1,Low,1.8,A
STU02245,20,Male,6.66,66.8,9.7,1.4,5.7,3.97,Yes,Offline,Average,Average,No,3,Middle,4.2,A
STU02246,17,Female,6.08,61.5,4.6,4,5.7,2.31,No,Hybrid,Good,Good,No,1,Middle,4.5,B
STU02247,21,Female,4,84.4,7.3,7.8,3.3,2.99,Yes,Offline,Average,Average,No,0,Middle,5.4,C
STU02248,22,Male,5.57,74.5,7.6,5.1,2.7,3.16,No,Offline,Average,Good,Yes,1,Low,7.4,A
STU02249,18,Male,6.33,87,7.8,5.8,4.5,3.49,No,Offline,Poor,Excellent,No,2,High,7.5,A
STU02250,24,Female,2.15,100,9.4,5.4,6.5,2.01,Yes,Hybrid,Good,Excellent,No,1,Middle,4.4,B
STU02251,24,Female,6.62,88.3,7.3,2.4,2.6,2.47,No,Online,Poor,Excellent,No,3,Middle,5.2,A
STU02252,22,Male,5.26,68,5,5.4,4.2,3.37,No,Hybrid,Good,Average,No,2,High,5.3,A
STU02253,24,Male,8.06,82.7,8.7,5.1,4.4,2.79,Yes,Offline,Good,Average,Yes,2,Middle,5.2,A
STU02254,22,Female,6.47,74.2,6,4.9,4.3,2.76,No,Offline,Poor,Good,No,2,Middle,4.3,B
STU02255,17,Male,4.77,83.1,5.9,5.2,2.6,2.9,Yes,Hybrid,Average,Poor,No,2,Middle,7.5,B
STU02256,18,Female,5.23,88.9,7.4,3.5,7,2.09,No,Offline,Poor,Excellent,Yes,1,High,5.2,B
STU02257,18,Male,6.4,76.9,6,8.4,2.3,2.36,Yes,Online,Good,Average,No,0,Low,4.9,A
STU02258,19,Male,5.42,85.7,6.5,1.5,6.2,2.29,No,Hybrid,Poor,Excellent,No,1,Middle,4.6,B
STU02259,22,Female,6.22,81.5,7.5,1.2,4.2,2.04,Yes,Online,Average,Poor,Yes,3,High,3.3,A
STU02260,18,Female,3.69,85,5.6,5.1,3.8,3.31,Yes,Offline,Poor,Excellent,Yes,3,Middle,4.5,A
STU02261,19,Male,2.62,88.5,7.7,2.7,2.7,3.57,Yes,Online,Average,Average,Yes,1,Middle,2.6,B
STU02262,20,Male,3.98,79.5,5.4,8,1.9,3.82,Yes,Online,Poor,Poor,Yes,4,Middle,1.2,A
STU02263,19,Female,2.26,91.4,6.1,2.9,3.2,3.51,No,Hybrid,Average,Good,Yes,3,Low,3.1,A
STU02264,21,Female,3.57,93,4.9,6.7,7.6,2.96,No,Hybrid,Average,Average,Yes,0,Middle,3.2,B
STU02265,23,Male,5.83,71.4,7.7,2.3,5.8,2.57,No,Offline,Average,Good,Yes,1,High,4.7,A
STU02266,17,Female,1.85,78.6,8.2,3.4,4.5,3.1,No,Offline,Poor,Good,No,3,Middle,5.5,B
STU02267,20,Female,2.66,79.8,7.1,7.5,2.9,2.74,No,Hybrid,Good,Average,No,2,Low,6.2,C
STU02268,23,Female,6.59,60.9,7,7.7,4.2,2.78,Yes,Online,Good,Excellent,Yes,2,Middle,6.5,A
STU02269,23,Female,4.06,71.1,5.8,2.3,3.9,2.63,No,Hybrid,Poor,Good,No,1,Middle,5,B
STU02270,20,Male,5.1,92.8,9.3,1.5,3.3,3.7,Yes,Online,Average,Good,No,1,Middle,1.2,A
STU02271,21,Female,2.65,86,6.4,7.7,6.8,2.43,No,Hybrid,Average,Good,No,2,Middle,6.1,D
STU02272,19,Female,3.03,80.8,6.6,4.1,4.5,2.8,No,Offline,Average,Good,No,0,High,6.5,B
STU02273,17,Male,4.51,82.2,7.5,5.5,4.9,2.98,No,Offline,Average,Average,Yes,3,Middle,1.4,A
STU02274,19,Male,8.38,89.7,6.1,5.7,4.9,2.46,No,Offline,Poor,Average,Yes,3,High,4,A
STU02275,18,Male,6.01,68.4,5.4,6.7,3,1.81,Yes,Hybrid,Poor,Good,Yes,0,High,7,C
STU02276,19,Female,1.77,94.9,9.5,5.4,3.2,2.3,No,Offline,Average,Good,No,3,Low,8.3,A
STU02277,24,Male,6.02,74.5,6.9,5.9,5,2.78,Yes,Online,Good,Average,No,4,Middle,5.7,A
STU02278,20,Female,6.97,76.3,6.1,3.5,0.5,3.43,Yes,Offline,Good,Good,No,2,Middle,4.2,A
STU02279,17,Female,6.5,69.8,7.4,2.2,5.7,3.21,Yes,Offline,Average,Good,Yes,2,Low,4.3,A
STU02280,19,Female,2.67,83.2,5.7,2.7,4.4,2.85,Yes,Hybrid,Good,Poor,No,1,Middle,2.4,B
STU02281,17,Female,4.99,71.6,5.1,4.8,6,3.13,No,Online,Average,Average,No,2,Middle,2,A
STU02282,17,Non-Binary,9.37,79.2,4,6.6,3.1,2.88,No,Hybrid,Average,Good,No,1,Low,4.7,A
STU02283,18,Male,3.25,71.1,7.3,2.3,3.4,2.43,No,Online,Poor,Poor,Yes,2,Low,5.3,B
STU02284,18,Female,5.79,91.4,9.1,2.9,2.7,3.69,Yes,Offline,Poor,Average,No,2,Low,4.5,A
STU02285,20,Male,3.62,92.9,5.1,5.3,3.8,3.78,No,Online,Poor,Poor,No,2,Low,4.6,B
STU02286,21,Female,2.58,72.4,7.4,5.1,3.3,2.98,No,Hybrid,Average,Excellent,No,0,Middle,4.6,B
STU02287,24,Male,4.26,66.5,5.2,6.4,6.6,3.07,Yes,Hybrid,Poor,Good,No,1,Middle,5.7,C
STU02288,23,Non-Binary,7.18,67.1,8.6,4.4,3.6,3.47,Yes,Online,Average,Poor,Yes,3,High,2.7,A
STU02289,17,Female,7.44,87.6,7,6,5.3,3.15,Yes,Offline,Average,Poor,No,1,Low,3.9,A
STU02290,21,Female,3.36,66.8,8,3,6.3,1.97,Yes,Offline,Average,Good,Yes,1,High,3.9,C
STU02291,23,Male,4.17,71,6.4,1.2,3.5,2.96,Yes,Hybrid,Average,Good,No,0,Low,3,A
STU02292,23,Male,3.34,79,6,9.1,4.8,3.03,Yes,Offline,Average,Good,Yes,0,Middle,7.9,C
STU02293,24,Female,0.97,94.5,6.5,3.3,3.6,2.74,No,Hybrid,Poor,Excellent,Yes,2,Low,5.4,C
STU02294,20,Male,6.33,80.4,7.8,4,4.6,2.93,Yes,Offline,Good,Good,No,2,High,5.1,A
STU02295,23,Female,8.24,77.1,7,7.8,4,3.19,No,Offline,Average,Average,No,4,Low,4.4,A
STU02296,24,Male,8.12,86.6,5.7,8.4,4,3.65,No,Online,Average,Good,No,3,High,3,A
STU02297,23,Female,4.19,63,9.1,7.4,2.2,3.29,Yes,Hybrid,Average,Excellent,No,3,Low,2,A
STU02298,17,Male,7.78,69,7.4,4.4,4.7,2.92,No,Hybrid,Poor,Good,No,1,Low,3.7,A
STU02299,17,Female,7.31,89.4,7.2,3.5,1.4,2.12,No,Online,Good,Good,Yes,1,Middle,4.5,A
STU02300,22,Female,4.45,90.8,6.6,5.2,2.3,2.42,Yes,Offline,Average,Average,Yes,1,High,5.4,B
STU02301,21,Male,5.12,85.4,6.9,5.1,2.6,2.84,No,Online,Average,Average,No,1,High,3.8,A
STU02302,19,Male,4.39,83.9,7.5,5.6,3.8,3.58,No,Online,Poor,Good,Yes,2,Middle,5.6,B
STU02303,24,Male,5.61,77,6,7.4,5.4,2.6,No,Hybrid,Average,Excellent,No,2,High,2.2,B
STU02304,18,Female,8.76,77.6,10,4.8,5,3.32,No,Online,Good,Good,Yes,3,Middle,5,A
STU02305,24,Female,3.28,97.4,6.7,3.3,3.7,3.14,Yes,Online,Average,Good,Yes,1,Middle,2.6,A
STU02306,19,Female,2.75,70.1,5.6,3.8,3.8,2.87,No,Hybrid,Poor,Average,No,2,Middle,6.1,B
STU02307,21,Female,6.88,92.5,8,3.9,2,2.88,Yes,Hybrid,Good,Average,No,0,Low,4.9,A
STU02308,18,Male,5.26,79.5,6.4,3.2,4.5,2.08,Yes,Online,Good,Good,Yes,3,Middle,1,A
STU02309,19,Male,1.36,64.5,6.2,4.1,3.9,3.23,No,Online,Good,Average,Yes,0,High,7,C
STU02310,22,Male,3.12,85.5,5.1,7.7,4.4,3.35,Yes,Hybrid,Average,Good,Yes,0,Middle,8,D
STU02311,18,Male,3.49,72,6.2,7.1,5.9,3.66,Yes,Offline,Poor,Average,Yes,1,High,6.9,B
STU02312,17,Non-Binary,3.92,84,6.9,6.7,4.2,2.58,Yes,Offline,Average,Good,No,1,High,3.9,B
STU02313,19,Female,5.79,83.5,5.1,3.8,0.5,3.2,No,Offline,Average,Excellent,No,2,High,4.3,A
STU02314,24,Male,7.13,100,7,2.7,5.3,3.19,Yes,Online,Average,Good,Yes,1,Low,4.5,A
STU02315,18,Female,4.82,74.1,8.7,6,4.2,2.59,No,Hybrid,Poor,Average,Yes,3,Low,5.9,B
STU02316,22,Female,5.44,60.4,7.5,5.9,5.8,2.77,No,Online,Poor,Good,Yes,0,Low,6.2,C
STU02317,24,Male,3.66,84.1,6.8,4.1,1.9,2.88,Yes,Hybrid,Poor,Excellent,Yes,0,High,4.4,B
STU02318,23,Male,7.19,86.4,5.7,4.1,3.6,2.54,No,Online,Poor,Good,No,2,Low,5.3,A
STU02319,18,Male,7.84,77.6,8.3,3.9,4.3,3.3,No,Offline,Poor,Poor,Yes,1,Middle,5.2,A
STU02320,18,Female,4.62,72.6,6.9,6.3,4.8,2.99,No,Hybrid,Average,Poor,Yes,2,Middle,4.8,B
STU02321,22,Non-Binary,3.67,84.9,9.1,3.4,5.7,3.33,No,Hybrid,Poor,Average,No,1,Low,2.4,A
STU02322,23,Female,9.3,86.9,4.9,4.5,0.5,3.42,No,Offline,Poor,Average,Yes,3,Middle,3.1,A
STU02323,19,Male,7.01,75.9,6.6,1,6,3.16,No,Offline,Poor,Excellent,No,3,Low,6.2,A
STU02324,20,Male,3.37,88.3,7.2,4.4,4,4,No,Online,Average,Excellent,No,3,Middle,5.4,A
STU02325,19,Female,1.77,80.6,7.1,5.7,6.4,2.69,Yes,Offline,Good,Average,Yes,2,High,6.9,D
STU02326,23,Female,4.57,79.3,7.5,4.2,5.3,3.64,No,Hybrid,Average,Average,No,2,Middle,4,A
STU02327,21,Female,7.55,68.1,7.8,1.5,3.2,2.97,No,Online,Average,Average,No,1,Middle,1.6,A
STU02328,24,Female,4.07,73.5,4.3,4.9,5.5,3.32,Yes,Online,Average,Excellent,No,1,Middle,5.1,B
STU02329,22,Male,4.67,86.6,8.9,4.3,2.5,2.61,No,Hybrid,Good,Good,No,1,High,2.4,A
STU02330,19,Female,4.17,92.5,7.8,7.7,4.1,3.22,Yes,Offline,Average,Good,No,0,High,5.3,B
STU02331,18,Female,6.46,91.4,8.9,4.7,3.4,3.02,No,Offline,Average,Good,No,2,High,5.8,A
STU02332,22,Male,7.95,79.2,7.5,7.9,4.7,3.63,No,Offline,Poor,Good,No,2,Low,2.7,A
STU02333,17,Female,2.64,78.5,7.2,4.5,2.9,3.11,No,Online,Average,Average,No,1,High,4.8,B
STU02334,23,Male,4.59,71.6,3.7,3.8,3.9,2.66,No,Hybrid,Poor,Average,Yes,1,Low,7.1,C
STU02335,24,Male,4.76,72.2,7.4,4.4,3,2.14,No,Hybrid,Average,Good,No,3,Middle,4.3,A
STU02336,19,Male,3.92,76.4,5.4,5.4,3.9,3.15,Yes,Offline,Average,Good,Yes,2,Middle,4.8,C
STU02337,22,Male,2.77,89.6,8.6,5,5.9,2.16,No,Online,Poor,Average,Yes,0,Middle,5.4,C
STU02338,24,Male,6.81,91.8,6,4,4.5,3.33,Yes,Online,Average,Average,No,2,Middle,5.7,A
STU02339,19,Male,5.48,83.6,7.5,3.2,6.6,3.22,Yes,Offline,Poor,Average,No,2,Low,4.6,A
STU02340,22,Female,6.61,85.6,7.8,5.4,5,3.1,No,Online,Poor,Good,Yes,1,High,3.4,A
STU02341,18,Male,8.2,70.7,6.9,5.5,1.9,2.68,No,Offline,Average,Good,No,2,Middle,5.9,A
STU02342,17,Male,4.44,78.2,6.1,4.8,5,2.61,No,Online,Average,Excellent,No,2,Low,4.9,A
STU02343,17,Male,6.25,86.9,10,4.3,4.5,3.4,Yes,Offline,Poor,Poor,Yes,3,Middle,2.1,A
STU02344,21,Female,4.36,80.6,5.3,4.2,3.2,2.88,Yes,Offline,Average,Average,Yes,2,Middle,5.6,B
STU02345,22,Male,4.99,85.8,6.3,3.1,4.2,3.36,Yes,Offline,Poor,Average,Yes,1,Low,5.6,A
STU02346,19,Male,5.84,67.1,5.7,5.3,1.9,3.46,No,Offline,Average,Good,Yes,4,Low,2.1,A
STU02347,17,Female,4.85,95,8.5,6.4,2.7,3.19,Yes,Offline,Average,Good,No,3,High,1,A
STU02348,23,Female,2.15,76.9,7.9,7.2,4.7,3.19,No,Online,Poor,Good,Yes,1,High,4.7,C
STU02349,17,Female,8.19,73.8,6.7,4.3,3.6,3.14,No,Online,Average,Average,Yes,3,Low,3.7,A
STU02350,20,Female,5.48,81,6.1,3.3,4.6,2.84,Yes,Online,Average,Good,No,2,Middle,5.4,A
STU02351,20,Male,2.88,43.3,6.6,2.9,6.3,3.23,Yes,Hybrid,Average,Excellent,No,2,Middle,4.4,C
STU02352,17,Female,0.75,76.7,8,5.9,3.9,2.33,No,Hybrid,Poor,Excellent,Yes,0,Middle,7.4,D
STU02353,22,Male,5.13,99.8,8.8,4.3,4,2.95,Yes,Offline,Average,Excellent,Yes,2,Middle,1,A
STU02354,21,Male,6.48,74.2,6.5,5.3,3.2,3.2,No,Hybrid,Average,Good,Yes,3,Low,3.9,A
STU02355,17,Male,7.2,89.4,6.9,4.4,5.1,3.01,Yes,Online,Poor,Excellent,No,4,Middle,3,A
STU02356,18,Female,7.41,63.3,9.7,3.3,0.7,3.21,No,Offline,Average,Average,No,3,Low,7.4,A
STU02357,24,Male,4.41,66,9,3.5,1.5,3.57,Yes,Offline,Poor,Average,No,3,Middle,1.2,A
STU02358,19,Female,6.47,64.2,7.4,1.1,3.5,3.25,No,Hybrid,Poor,Poor,Yes,3,High,3.5,A
STU02359,21,Female,2.09,93.6,6.7,6.3,5.3,2.42,Yes,Offline,Average,Good,No,2,High,2.7,C
STU02360,18,Male,5.48,61.2,7.6,5,3.4,2.96,Yes,Hybrid,Poor,Excellent,Yes,3,High,3.5,B
STU02361,21,Female,7.01,82.8,6.5,4.1,3,3.52,Yes,Online,Good,Average,Yes,4,High,1.2,A
STU02362,18,Female,3.96,71.8,7.4,6.2,3,2.98,Yes,Online,Poor,Good,Yes,1,Low,8.8,C
STU02363,19,Female,4.86,86.4,7.6,4.6,4,2.48,No,Hybrid,Average,Good,No,3,Middle,3.8,B
STU02364,19,Male,5.39,69.2,7.8,2.6,6.3,2.98,Yes,Offline,Good,Excellent,No,2,Middle,3.8,A
STU02365,20,Female,5.45,73.2,7.4,5,3.8,3.23,No,Offline,Poor,Good,No,2,High,4.4,B
STU02366,22,Male,8.16,83.7,8.3,4.2,4.4,2.94,No,Offline,Good,Excellent,No,3,High,2.6,A
STU02367,18,Female,3.02,62.6,8,7.1,2.3,2.56,No,Hybrid,Average,Average,Yes,1,Middle,7.4,C
STU02368,24,Female,7.86,59.7,7,3.9,4.7,2.48,Yes,Offline,Average,Average,Yes,3,Middle,5.5,B
STU02369,20,Male,2.68,99.9,6.1,4.7,1.3,3.44,No,Hybrid,Average,Good,No,2,Middle,4.9,A
STU02370,18,Female,3.84,80.8,6.6,6.6,4.6,3.71,No,Hybrid,Average,Average,No,3,Middle,2.6,B
STU02371,20,Female,3.62,84.9,9.2,6,3.3,3.68,Yes,Offline,Good,Poor,No,3,High,5.3,A
STU02372,19,Female,5,80,7.7,3.2,4.5,3.61,No,Online,Good,Good,Yes,2,High,5.4,A
STU02373,21,Male,4.19,83.6,8.9,4.1,4.9,3.28,Yes,Hybrid,Good,Good,No,3,Low,3.4,A
STU02374,23,Male,6.15,80.1,6,3.5,1.2,3.24,No,Hybrid,Average,Good,Yes,5,Middle,4.8,A
STU02375,20,Non-Binary,5.2,84.1,8.4,5.6,6,3.48,No,Online,Poor,Average,No,1,Low,3.8,A
STU02376,18,Female,9.59,67.6,10,4.5,3.6,2.76,No,Hybrid,Poor,Good,No,2,High,1,A
STU02377,18,Female,5.95,54,6,5.3,1.9,3.73,No,Hybrid,Good,Average,No,5,High,3.3,A
STU02378,23,Male,4.67,73.4,8.8,5.1,5,2.83,No,Offline,Good,Poor,Yes,3,Middle,2.8,A
STU02379,22,Male,5.93,95.5,6.5,6,1.8,3.06,Yes,Offline,Average,Good,No,2,Middle,3.9,A
STU02380,24,Female,6.38,73.5,7.1,2,5.4,3.14,No,Offline,Average,Average,No,2,Middle,5.2,A
STU02381,19,Female,4.8,61.7,6.4,6.1,4,3.08,No,Online,Average,Poor,Yes,3,Low,1.9,B
STU02382,18,Male,2.95,95.2,6.9,8.2,3.8,2.58,Yes,Hybrid,Average,Good,Yes,3,High,5.1,C
STU02383,17,Female,3.57,90.4,7.2,6.4,5.3,3.24,Yes,Hybrid,Poor,Poor,No,0,Middle,4,B
STU02384,21,Female,5.54,74.2,5.6,7.4,6.1,2.59,No,Offline,Poor,Excellent,Yes,0,Low,5.3,D
STU02385,20,Male,6.85,87.6,7.8,3.7,1.2,3.02,No,Hybrid,Average,Good,Yes,1,Middle,3,A
STU02386,22,Male,6.14,85.4,6.6,6.4,7.2,2.96,Yes,Offline,Average,Excellent,No,2,Middle,5.7,C
STU02387,24,Male,5.01,67.6,6.3,5.5,1.9,2.7,Yes,Offline,Good,Poor,No,3,Middle,5.3,B
STU02388,23,Female,6.31,92.2,9.3,4.6,2,3.1,No,Online,Average,Good,Yes,4,Middle,4.6,A
STU02389,21,Male,4.19,86.5,7.8,10,1.6,3.04,Yes,Offline,Average,Average,No,3,High,4.5,A
